1.2.1.5|1.2.1.69	4
1.2.1.19|1.2.1.5	3
1.1.1.274|1.1.1.283	4
3.6.3.19|3.6.3.27	7
2.6.1.102|2.6.1.59	3
2.7.1.11|2.7.1.90	8
1.11.1.6|1.2.1.11	5
4.2.1.6|4.2.1.8	2
3.6.3.19|3.6.3.32	6
2.4.1.21|2.4.1.250	2
2.5.1.6|2.7.4.8	1
2.4.1.250|2.4.1.57	1
2.4.1.21|2.4.1.57	1
2.3.1.200|2.3.1.204	11
2.6.1.48|2.6.1.81	2
2.7.2.3|4.2.1.11	2
2.3.1.179|3.1.26.3	2
2.6.1.2|2.6.1.83	3
2.4.1.11|2.4.1.250	2
6.2.1.3|6.2.1.41	4
1.1.1.184|1.1.1.283	1
2.1.2.1|5.3.1.6	1
2.8.4.3|2.8.4.5	2
3.6.3.20|3.6.3.39	16
1.4.1.1|1.6.1.2	1
1.2.1.5|1.2.1.8	2
1.2.1.20|1.2.1.8	2
1.2.1.20|1.2.1.5	2
1.2.1.79|1.2.1.8	2
1.2.1.3|1.2.1.79	2
2.6.1.19|2.6.1.62	2
1.1.1.100|1.1.1.107	1
4.1.2.29|4.1.2.40	3
2.5.1.101|2.5.1.97	2
2.3.1.29|2.3.1.47	2
1.1.1.310|1.1.1.95	1
1.1.1.310|1.1.1.81	1
2.8.4.3|2.8.4.4	2
1.2.1.5|1.2.1.79	1
1.1.1.100|1.11.1.1	1
2.4.1.319|2.4.1.320	4
2.7.13.3|3.6.3.54	1
1.1.1.27|1.1.1.37	2
3.4.24.26|3.4.24.30	1
3.1.3.23|3.1.3.74	1
2.6.1.102|2.6.1.34	1
1.2.1.59|2.7.2.3	1
1.1.1.100|2.3.1.179	1
1.2.1.12|2.7.2.3	1
2.7.2.1|2.7.7.3	1
1.2.1.79|1.2.1.88	1
1.2.1.20|1.2.1.88	1
2.7.8.37|3.6.3.27	2
1.2.1.19|1.2.1.8	1
2.7.2.3|5.4.2.12	1
2.2.1.6|4.1.1.47	1
1.10.3.10|1.9.3.1	1
4.2.1.39|4.2.1.6	1
1.3.5.4|1.4.3.16	2
1.3.5.1|1.4.3.16	1
1.3.5.1|1.3.5.4	1
