3.4.11.18	350
3.4.13.18	35
3.4.15.5	10
3.4.17.13	35
3.4.17.19	36
3.4.19.3	17
3.4.19.11	12
3.4.21.53	1331
3.4.21.88	8
3.4.21.89	7
3.4.21.92	583
3.4.21.102	210
3.4.21.105	1
3.4.21.107	624
3.4.21.116	17
3.4.24.26	1
3.4.24.30	92
3.4.25.2	6
3.5.1.1	386
3.5.1.5	70
3.5.1.9	5
3.5.1.28	9
3.5.1.42	2
3.5.1.44	20
3.5.1.47	170
3.5.1.104	3
3.5.1.105	38
3.5.2.5	171
3.5.2.6	508
3.5.3.1	129
3.5.4.1	2600
3.5.4.3	147
3.5.4.5	6
3.5.4.13	2305
3.5.4.16	8
3.5.4.25	1026
3.5.4.32	54
3.5.4.33	47
3.5.99.6	2
3.5.99.10	103
3.6.1.1	979
3.6.1.3	205
3.6.1.8	19
3.6.1.19	20
3.6.1.23	615
3.6.1.27	58
3.6.1.54	1
3.6.1.55	35
3.6.3.8	2107
3.6.3.12	75
3.6.3.14	2496
3.6.3.17	500
3.6.3.19	167
3.6.3.20	65
3.6.3.27	447
3.6.3.31	518
3.6.3.32	640
3.6.3.34	24
3.6.3.39	1825
3.6.3.40	13
3.6.3.54	4922
3.6.4.12	6898
3.6.4.13	2418
3.6.5.n1	727
3.7.1.22	5
3.9.1.2	51
4.1.1.11	177
4.1.1.20	8
4.1.1.23	254
4.1.1.31	2
4.1.1.32	478
4.1.1.37	11
4.1.1.41	4
4.1.1.48	1
4.1.1.49	679
4.1.1.50	11
4.1.1.61	87
4.1.1.70	3
4.1.2.4	87
4.1.2.13	139212
4.1.2.29	142
4.1.2.40	98
4.1.3.1	21
4.1.3.27	4
4.1.3.46	67
4.1.99.1	18
4.1.99.3	9
4.1.99.12	934
4.1.99.13	1
4.1.99.14	258
4.1.99.17	20
4.1.99.18	93
4.1.99.19	2
4.2.1.1	27
4.2.1.2	182
4.2.1.3	37
4.2.1.6	60
4.2.1.8	19
4.2.1.10	127
4.2.1.11	2843
4.2.1.17	7
4.2.1.20	450
4.2.1.24	3431
4.2.1.28	55
4.2.1.36	28
4.2.1.40	20
4.2.1.42	3
4.2.1.45	14
4.2.1.46	125
4.2.1.47	490
4.2.1.53	168
4.2.1.59	6
4.2.1.70	319
4.2.1.113	86
4.2.1.115	3
4.2.1.118	665
4.2.1.126	16
4.2.1.135	381
4.2.1.150	234
4.2.2.1	28
4.2.2.5	17
4.2.3.1	43
4.2.3.3	673
4.2.3.4	7
4.2.3.5	18
4.2.99.18	54
4.3.1.1	311
4.3.1.2	134
4.3.1.14	90
4.3.1.15	1304
4.3.1.19	9
4.3.1.23	1
4.3.1.24	36
4.3.2.1	97
4.3.2.2	27
4.3.3.6	681
4.3.3.7	37
4.4.1.8	66
4.4.1.15	16
4.4.1.21	1
4.6.1.12	190
4.99.1.1	15
5.1.1.1	7
5.1.1.3	1188
5.1.1.7	45
5.1.1.20	423
5.1.3.1	870
5.1.3.2	190
5.1.3.13	59
5.1.3.14	526
5.1.3.20	2
5.1.3.23	105
5.1.3.25	2
5.1.3.29	1
5.2.1.8	140
5.3.1.1	476
5.3.1.6	676
5.3.1.8	62
5.3.1.9	1003
5.3.1.13	2557
5.3.1.14	3
5.3.1.17	21
5.3.1.23	15
5.3.2.6	4
5.4.2.2	277
5.4.2.10	138
5.4.2.11	27
5.4.2.12	2277
5.4.3.2	94
5.4.3.3	12
5.4.3.4	11
5.4.3.5	355
5.4.3.8	3907
5.4.3.9	13
5.4.99.2	452
5.4.99.9	9
5.4.99.12	3
5.4.99.18	43
5.4.99.21	50
5.4.99.23	262
5.4.99.25	51
5.99.1.2	21677
5.99.1.3	5211
6.1.1.1	1292
6.1.1.2	108
6.1.1.3	415
6.1.1.5	132
6.1.1.6	274
6.1.1.7	362
6.1.1.10	177
6.1.1.11	702
6.1.1.12	286
6.1.1.13	298
6.1.1.15	430
6.1.1.17	634
6.1.1.18	599
6.1.1.19	12
6.1.1.20	696
6.1.1.23	631
6.2.1.1	47
6.2.1.3	4
6.2.1.26	216
6.2.1.30	1235
6.2.1.41	5
6.3.1.1	612
6.3.1.2	857
6.3.2.1	244
6.3.2.4	452
