lineage	N2_num	N2_frac	N3_num	N3_frac	N4_num	N4_frac	E1_num	E1_frac	E3_num	E3_frac	E4_num	E4_frac	E5_num	E5_frac
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Cyanobacteria/Melainabacteria_Group;o_Cyanobacteria;f_Nostocales;g_Aphanizomenonaceae;s_Nodularia	0	0.00000	0	0.00000	347	0.00010	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Acidobacteria;c_Acidobacteriia;o_Acidobacteriales;f_Acidobacteriaceae;g_Granulicella;s_Unclassified_Granulicella	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Unclassified_Gammaproteobacteria;f_Endosymbiont_Of_Euscepes_Postfasciatus	23	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Bacillaceae;s_Lysinibacillus	691	0.00017	0	0.00000	2186	0.00063	87	0.00002	0	0.00000	0	0.00000	50	0.00001
r_Root;k_Bacteria;p_Fcb_Group;c_Bacteroidetes/Chlorobi_Group;o_Bacteroidetes;f_Flavobacteriia;g_Flavobacteriales;s_Weeksellaceae	0	0.00000	0	0.00000	41	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Streptomycetales;g_Streptomycetaceae;s_Streptomyces	0	0.00000	0	0.00000	71	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Fcb_Group;c_Bacteroidetes/Chlorobi_Group;o_Bacteroidetes;f_Sphingobacteriia;g_Sphingobacteriales;s_Sphingobacteriaceae	0	0.00000	0	0.00000	309	0.00009	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Fcb_Group;c_Bacteroidetes/Chlorobi_Group;o_Bacteroidetes;f_Flavobacteriia;g_Flavobacteriales;s_Flavobacteriaceae	14	0.00000	0	0.00000	1448	0.00042	0	0.00000	13	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Bacillaceae;s_Bacillus	155	0.00004	0	0.00000	215	0.00006	309	0.00006	11340	0.00169	0	0.00000	474	0.00009
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Bradyrhizobiaceae;g_Bradyrhizobium;s_Bradyrhizobium_Amphicarpaeae	0	0.00000	0	0.00000	0	0.00000	50	0.00001	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Corynebacteriales;g_Corynebacteriaceae;s_Corynebacterium	7570	0.00183	14	0.00000	0	0.00000	565	0.00011	0	0.00000	0	0.00000	57	0.00001
r_Root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Polaromonas;s_Polaromonas_Vacuolata	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Legionellales;f_Legionellaceae;g_Legionella;s_Unclassified_Legionella	194	0.00005	0	0.00000	118	0.00003	0	0.00000	1042	0.00016	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Fcb_Group;c_Bacteroidetes/Chlorobi_Group;o_Bacteroidetes;f_Flavobacteriia;g_Flavobacteriales;s_Flavobacteriaceae	55	0.00001	0	0.00000	35	0.00001	13	0.00000	146	0.00002	30	0.00018	798	0.00015
r_Root;k_Bacteria;p_Fcb_Group;c_Bacteroidetes/Chlorobi_Group;o_Bacteroidetes;f_Flavobacteriia;g_Flavobacteriales;s_Flavobacteriaceae	0	0.00000	0	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Oxalobacteraceae;g_Massilia;s_Massilia_Umbonata	0	0.00000	0	0.00000	18	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Clostridia;f_Halanaerobiales;g_Halanaerobiaceae;s_Halocella	615	0.00015	0	0.00000	687	0.00020	162	0.00003	4238	0.00063	148	0.00090	42	0.00001
r_Root;k_Bacteria;p_Fcb_Group;c_Bacteroidetes/Chlorobi_Group;o_Bacteroidetes;f_Bacteroidia;g_Bacteroidales;s_Rikenellaceae	0	0.00000	0	0.00000	229	0.00007	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Streptomycetales;g_Streptomycetaceae;s_Streptomyces	0	0.00000	143	0.00001	81	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Thermotogae;c_Thermotogae;o_Petrotogales;f_Petrotogaceae;g_Marinitoga;s_Unclassified_Marinitoga	219	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Corynebacteriales;g_Mycobacteriaceae;s_Mycolicibacterium	0	0.00000	19	0.00000	140	0.00004	0	0.00000	941	0.00014	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Clostridia;f_Clostridiales;g_Peptococcaceae;s_Thermoanaerosceptrum	233	0.00006	57	0.00001	2587	0.00074	0	0.00000	8773	0.00131	12	0.00007	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Micrococcales;g_Micrococcaceae;s_Arthrobacter	175	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	40	0.00001
r_Root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Alcaligenaceae;g_Algicoccus;s_Algicoccus_Marinus	19	0.00000	0	0.00000	59	0.00002	0	0.00000	0	0.00000	0	0.00000	122	0.00002
r_Root;k_Bacteria;p_Pvc_Group;c_Planctomycetes;o_Planctomycetia;f_Planctomycetales;g_Planctomycetaceae;s_Bremerella	32	0.00001	0	0.00000	28	0.00001	17	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Paraburkholderia;s_Paraburkholderia_Fungorum	4029	0.00098	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Unclassified_Acinetobacter	0	0.00000	0	0.00000	0	0.00000	36	0.00001	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Delta/Epsilon_Subdivisions;o_Epsilonproteobacteria;f_Campylobacterales;g_Campylobacteraceae;s_Campylobacter	84	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	60	0.00001
r_Root;k_Bacteria;p_Fcb_Group;c_Bacteroidetes/Chlorobi_Group;o_Bacteroidetes;f_Flavobacteriia;g_Flavobacteriales;s_Weeksellaceae	14	0.00000	0	0.00000	212	0.00006	0	0.00000	0	0.00000	0	0.00000	471	0.00009
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Bradyrhizobiaceae;g_Bradyrhizobium;s_Bradyrhizobium_Guangxiense	0	0.00000	9564	0.00098	37	0.00001	253	0.00005	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Cyanobacteria/Melainabacteria_Group;o_Cyanobacteria;f_Oscillatoriophycideae;g_Oscillatoriales;s_Microcoleaceae	200	0.00005	106	0.00001	249	0.00007	0	0.00000	745	0.00011	0	0.00000	51	0.00001
r_Root;k_Bacteria;p_Proteobacteria;c_Oligoflexia;o_Bacteriovoracales;f_Bacteriovoracaceae;g_Bacteriovorax;s_Bacteriovorax_Stolpii	19	0.00000	0	0.00000	189	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Bacillaceae;s_Lysinibacillus	541	0.00013	27	0.00000	651	0.00019	0	0.00000	63	0.00001	0	0.00000	47	0.00001
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Micromonosporales;g_Micromonosporaceae;s_Actinoplanes	0	0.00000	0	0.00000	0	0.00000	574	0.00012	0	0.00000	0	0.00000	14	0.00000
r_Root;k_Riboviria;p_Unclassified_Riboviria;c_Unclassified_Rna_Viruses_Shim-2016;o_Wenling_Hepe-Like_Virus_1	0	0.00000	0	0.00000	227	0.00007	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Micrococcales;g_Micrococcaceae;s_Rothia	53	0.00001	0	0.00000	19	0.00001	0	0.00000	0	0.00000	229	0.00140	0	0.00000
r_Root;k_Duplodnaviria;p_Heunggongvirae;c_Uroviricota;o_Caudoviricetes;f_Caudovirales;g_Siphoviridae;s_Pahexavirus	525	0.00013	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiotrichales;f_Francisellaceae;g_Francisella;s_Francisella_Tularensis	392	0.00009	0	0.00000	911	0.00026	0	0.00000	62	0.00001	0	0.00000	384	0.00007
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Corynebacteriales;g_Mycobacteriaceae;s_Mycobacteroides	22	0.00001	56	0.00001	516	0.00015	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Delta/Epsilon_Subdivisions;o_Deltaproteobacteria;f_Desulfuromonadales;g_Geobacteraceae;s_Geobacter	0	0.00000	0	0.00000	38	0.00001	0	0.00000	0	0.00000	0	0.00000	18	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Phytobacter;s_Phytobacter_Ursingii	0	0.00000	0	0.00000	40	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Rhodocyclales;f_Zoogloeaceae;g_Azoarcus;s_Azoarcus_Pumilus	97	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Tenericutes;o_Mollicutes;f_Mycoplasmatales;g_Mycoplasmataceae;s_Mycoplasma	0	0.00000	0	0.00000	53	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Acetobacteraceae;g_Acetobacter;s_Acetobacter_Senegalensis	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14363	0.00215	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Yersiniaceae;g_Yersinia;s_Yersinia_Mollaretii	0	0.00000	0	0.00000	0	0.00000	0	0.00000	77	0.00001	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Alcaligenaceae;g_Oligella;s_Oligella_Ureolytica	10	0.00000	0	0.00000	13	0.00000	0	0.00000	20	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Lactobacillales;g_Aerococcaceae;s_Aerococcus	14	0.00000	0	0.00000	268	0.00008	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter_Venetianus	12	0.00000	0	0.00000	55	0.00002	0	0.00000	0	0.00000	46	0.00028	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Aeromonadales;f_Aeromonadaceae;g_Aeromonas;s_Aeromonas_Simiae	0	0.00000	0	0.00000	30	0.00001	0	0.00000	12	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Paenibacillaceae;s_Paenibacillus	0	0.00000	4001	0.00041	31	0.00001	40	0.00001	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Glycomycetales;g_Glycomycetaceae;s_Stackebrandtia	0	0.00000	0	0.00000	22	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Burkholderia;s_Burkholderia_Cepacia_Complex	0	0.00000	18	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Paenibacillaceae;s_Paenibacillus	971	0.00024	0	0.00000	1751	0.00050	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Pvc_Group;c_Chlamydiae;o_Chlamydiia;f_Chlamydiales;g_Chlamydiaceae;s_Chlamydia/Chlamydophila_Group	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Clostridia;f_Clostridiales;g_Lachnospiraceae;s_Enterocloster	96	0.00002	0	0.00000	549	0.00016	0	0.00000	110	0.00002	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Fcb_Group;c_Bacteroidetes/Chlorobi_Group;o_Bacteroidetes;f_Flavobacteriia;g_Flavobacteriales;s_Weeksellaceae	802	0.00019	0	0.00000	114	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Pseudoalteromonadaceae;g_Pseudoalteromonas;s_Pseudoalteromonas_Tetraodonis	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Enterobacter;s_Enterobacter_Cloacae_Complex	18	0.00000	0	0.00000	18	0.00001	0	0.00000	0	0.00000	914	0.00558	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Oceanospirillaceae;g_Marinomonas;s_Unclassified_Marinomonas	19	0.00000	0	0.00000	267	0.00008	0	0.00000	19	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Clostridia;f_Clostridiales;g_Hungateiclostridiaceae;s_Pseudoclostridium	643	0.00016	354	0.00004	3073	0.00088	32	0.00001	164	0.00002	0	0.00000	2414	0.00046
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Erythrobacteraceae;g_Aurantiacibacter;s_Aurantiacibacter_Atlanticus	0	0.00000	0	0.00000	130	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Pseudonocardiales;g_Pseudonocardiaceae;s_Lentzea	161	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Cyanobacteria/Melainabacteria_Group;o_Cyanobacteria;f_Nostocales;g_Nostocaceae;s_Nostoc	0	0.00000	0	0.00000	22	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Streptomycetales;g_Streptomycetaceae;s_Streptomyces	0	0.00000	0	0.00000	26	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Cyanobacteria/Melainabacteria_Group;o_Cyanobacteria;f_Oscillatoriophycideae;g_Chroococcales;s_Chroococcaceae	824	0.00020	24	0.00000	104	0.00003	0	0.00000	50	0.00001	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Tissierellia;f_Tissierellales;g_Peptoniphilaceae;s_Peptoniphilus	298	0.00007	3808	0.00039	1656	0.00048	104	0.00002	0	0.00000	0	0.00000	123	0.00002
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Pseudonocardiales;g_Pseudonocardiaceae;s_Amycolatopsis	0	0.00000	56	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Cyanobacteria/Melainabacteria_Group;o_Cyanobacteria;f_Nostocales;g_Nostocaceae;s_Nostoc	643	0.00016	0	0.00000	106	0.00003	664	0.00013	0	0.00000	0	0.00000	249	0.00005
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Paenibacillaceae;s_Paenibacillus	103	0.00002	0	0.00000	188	0.00005	0	0.00000	0	0.00000	0	0.00000	26	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Staphylococcaceae;s_Staphylococcus	31	0.00001	55	0.00001	1150	0.00033	20	0.00000	4302	0.00064	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Aeromonadales;f_Aeromonadaceae;g_Aeromonas;s_Unclassified_Aeromonas	0	0.00000	0	0.00000	0	0.00000	0	0.00000	302	0.00005	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Erysipelotrichia;f_Erysipelotrichales;g_Erysipelotrichaceae;s_Faecalitalea	0	0.00000	0	0.00000	97	0.00003	0	0.00000	0	0.00000	0	0.00000	52	0.00001
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Labrenzia;s_Unclassified_Labrenzia	0	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Pseudoalteromonadaceae;g_Pseudoalteromonas;s_Pseudoalteromonas_Lipolytica	0	0.00000	0	0.00000	228	0.00007	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Hahellaceae;g_Spartinivicinus;s_Spartinivicinus_Ruber	46	0.00001	0	0.00000	49	0.00001	0	0.00000	0	0.00000	11	0.00007	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Delta/Epsilon_Subdivisions;o_Epsilonproteobacteria;f_Campylobacterales;g_Campylobacteraceae;s_Arcobacter_Group	28	0.00001	0	0.00000	518	0.00015	0	0.00000	0	0.00000	0	0.00000	86	0.00002
r_Root;k_Duplodnaviria;p_Heunggongvirae;c_Uroviricota;o_Caudoviricetes;f_Caudovirales;g_Siphoviridae;s_Pahexavirus	898	0.00022	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Micromonosporales;g_Micromonosporaceae;s_Micromonospora	178	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira;s_Leptospira_Santarosai	55	0.00001	251	0.00003	129	0.00004	62	0.00001	57	0.00001	47	0.00029	274	0.00005
r_Root;k_Bacteria;p_Fcb_Group;c_Bacteroidetes/Chlorobi_Group;o_Bacteroidetes;f_Sphingobacteriia;g_Sphingobacteriales;s_Sphingobacteriaceae	247	0.00006	390	0.00004	464	0.00013	0	0.00000	0	0.00000	0	0.00000	38	0.00001
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Citrobacter;s_Citrobacter_Freundii_Complex	998	0.00024	0	0.00000	372	0.00011	880105	0.17643	82	0.00001	0	0.00000	612383	0.11661
r_Root;k_Bacteria;p_Proteobacteria;c_Oligoflexia;o_Bdellovibrionales;f_Bdellovibrionaceae;g_Bdellovibrio;s_Unclassified_Bdellovibrio	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Propionibacteriales;g_Propionibacteriaceae;s_Propionimicrobium	1078	0.00026	14	0.00000	54	0.00002	0	0.00000	0	0.00000	0	0.00000	140	0.00003
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Candidatus_Nanopelagicales;g_Candidatus_Nanopelagicaceae;s_Candidatus_Planktophila	0	0.00000	0	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Planococcaceae;s_Planococcus	219	0.00005	0	0.00000	218	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Rhizobium/Agrobacterium_Group;s_Rhizobium	0	0.00000	0	0.00000	54	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Morganellaceae;g_Providencia;s_Providencia_Heimbachae	32	0.00001	0	0.00000	39	0.00001	0	0.00000	115	0.00002	0	0.00000	13	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Unclassified_Acinetobacter	125	0.00003	0	0.00000	107	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pasteurellales;f_Pasteurellaceae;g_Pasteurella;s_Pasteurella_Skyensis	12	0.00000	0	0.00000	36	0.00001	39	0.00001	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Paenibacillaceae;s_Paenibacillus	78	0.00002	0	0.00000	140	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Pseudoxanthomonas;s_Pseudoxanthomonas_Spadix	0	0.00000	0	0.00000	122	0.00004	0	0.00000	0	0.00000	0	0.00000	5214	0.00099
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter_Calcoaceticus/Baumannii_Complex	19	0.00000	0	0.00000	547	0.00016	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Cyanobacteria/Melainabacteria_Group;o_Cyanobacteria;f_Nostocales;g_Scytonemataceae;s_Scytonema	66	0.00002	223	0.00002	108	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Bartonellaceae;g_Bartonella;s_Bartonella_Henselae	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	4225	0.00080
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Alteromonadaceae;g_Glaciecola;s_Glaciecola_Amylolytica	43	0.00001	0	0.00000	84	0.00002	0	0.00000	40	0.00001	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Clostridia;f_Clostridiales;g_Clostridiaceae;s_Clostridium	66	0.00002	0	0.00000	434	0.00012	0	0.00000	20	0.00000	0	0.00000	58	0.00001
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Shinella;s_Unclassified_Shinella	306	0.00007	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Duplodnaviria;p_Heunggongvirae;c_Uroviricota;o_Caudoviricetes;f_Caudovirales;g_Siphoviridae;s_Pahexavirus	148	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Listeriaceae;s_Listeria	79	0.00002	0	0.00000	123	0.00004	15	0.00000	355	0.00005	10	0.00006	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Vibrionales;f_Vibrionaceae;g_Vibrio;s_Vibrio_Harveyi_Group	21	0.00001	0	0.00000	56	0.00002	0	0.00000	12	0.00000	73	0.00045	0	0.00000
r_Root;k_Bacteria;p_Thermotogae;c_Thermotogae;o_Thermotogales;f_Fervidobacteriaceae;g_Thermosipho;s_Thermosipho_Melanesiensis	87	0.00002	0	0.00000	1138	0.00033	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Duplodnaviria;p_Heunggongvirae;c_Uroviricota;o_Caudoviricetes;f_Caudovirales;g_Siphoviridae;s_Unclassified_Siphoviridae	35	0.00001	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Clostridia;f_Clostridiales;g_Lachnospiraceae;s_Pseudobutyrivibrio	209	0.00005	0	0.00000	607	0.00017	0	0.00000	0	0.00000	0	0.00000	52	0.00001
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Clostridia;f_Clostridiales;g_Clostridiaceae;s_Clostridium	2904	0.00070	827	0.00008	5498	0.00158	1540	0.00031	5195	0.00078	676	0.00413	4006	0.00076
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Clostridia;f_Clostridiales;g_Heliobacteriaceae;s_Heliobacterium	869	0.00021	0	0.00000	4131	0.00119	0	0.00000	136	0.00002	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Clostridia;f_Clostridiales;g_Peptococcaceae;s_Dehalobacter	0	0.00000	193	0.00002	6663	0.00192	0	0.00000	0	0.00000	0	0.00000	0	0.00000
