1095321	22777
1.1.1.2	2133
1.1.1.22	79
1.1.1.27	151
1.1.1.30	6
1.1.1.42	3
1.1.1.81	1
1.1.1.95	7
1.1.1.100	43
1.1.1.133	22
1.1.1.283	3716
1.1.1.290	1
1.1.1.298	2
1.1.1.311	4
1.2.1.8	2
1.2.1.69	1
1.2.1.72	2
1.2.4.4	8
1.2.5.1	2
1.2.7.10	41
1.3.1.1	18
1.3.1.34	2
1.3.1.56	78
1.3.1.98	592
1.3.1.104	1
1.3.5.2	1
1.3.99.27	2
1.4.1.1	112
1.4.1.2	6
1.4.1.3	2
1.4.1.4	1
1.4.3.16	14
1.5.1.39	4
1.6.1.2	946
1.6.3.4	4
1.6.99.1	5
1.7.99.4	68031
1.8.1.2	3
1.8.1.4	9449
1.8.1.9	80
1.8.4.12	75
1.8.5.3	41207
1.10.3.9	57
1.10.3.10	26
1.10.3.14	5
1.11.1.1	48
1.11.1.6	5
1.11.1.15	3527
1.11.1.21	2
1.12.7.2	718
1.15.1.1	10
1.17.1.2	1
1.17.1.8	11
1.97.1.12	4788
2.1.1.13	1
2.1.1.45	69850
2.1.1.74	30
2.1.1.182	1
2.1.1.199	33587
2.1.1.228	2
2.1.1.265	558
2.1.1.297	1
2.1.2.1	453
2.1.2.2	24
2.1.2.11	17
2.1.3.3	419
2.1.3.9	1
2.2.1.1	2
2.2.1.2	1
2.2.1.7	133
2.3.1.n2	5
2.3.1.9	68
2.3.1.16	1
2.3.1.29	3
2.3.1.31	1995
2.3.1.39	13
2.3.1.41	13
2.3.1.54	440
2.3.1.89	2
2.3.1.117	586
2.3.1.179	151
2.3.1.180	21
2.3.1.201	3
2.3.1.222	5155
2.3.1.234	5645
2.4.1.1	1
2.4.1.21	1145
2.4.1.109	1128
2.4.1.250	1
2.4.2.1	29
2.4.2.3	2
2.4.2.4	2
2.4.2.8	2
2.4.2.9	25
2.4.2.10	1
2.4.2.14	590
2.4.2.19	14
2.4.2.21	5
2.4.2.29	1501
2.4.2.45	225
2.4.99.16	10
2.5.1.7	10552
2.5.1.15	1
2.5.1.19	3
2.5.1.47	76
2.5.1.48	5
2.5.1.54	4
2.5.1.61	3
2.5.1.68	137
2.5.1.74	37
2.5.1.78	5
2.5.1.101	12
2.6.1.2	16
2.6.1.16	5
2.6.1.34	3
2.6.1.39	6
2.6.1.42	3
2.6.1.48	1
2.6.1.62	6
2.6.1.81	1
2.6.1.83	107
2.6.1.85	23
