1.1.1.1	6
1.1.1.6	2
1.1.1.27	1
1.1.1.81	17
1.1.1.87	1
1.1.1.94	23
1.1.1.100	13
1.1.1.127	1
1.1.1.133	8
1.1.1.205	2
1.2.1.8	7
1.2.1.11	11
1.2.1.12	3126
1.2.1.41	69
1.2.1.59	4
1.2.1.70	1899
1.2.1.79	1
1.2.1.88	2
1.3.1.12	80
1.3.1.98	2
1.3.5.2	70
1.3.5.4	2
1.4.1.4	441
1.4.1.11	2
1.4.7.1	37
1.5.1.39	6
1.6.1.2	39
1.6.3.4	1
1.6.5.2	1
1.6.99.1	2
1.6.99.3	27
1.7.99.1	2
1.7.99.4	544
1.8.1.2	1
1.8.1.4	13
1.8.1.9	3
1.8.1.14	35
1.8.4.12	19949
1.11.1.1	1
1.11.1.6	7
1.11.1.15	94
1.12.7.2	2
1.14.13.165	6
1.17.1.2	1
1.17.1.8	6
1.17.4.1	15
1.18.1.2	471
1.21.98.1	329
2.1.1.45	2
2.1.1.166	4861
2.1.1.192	2
2.1.1.228	2
2.1.2.1	26
2.1.2.10	4
2.1.2.11	168
2.1.3.2	2
2.1.3.3	2
2.2.1.1	5072
2.2.1.2	9
2.3.1.8	4038
2.3.1.9	7
2.3.1.39	1
2.3.1.41	2
2.3.1.47	60
2.3.1.57	16
2.3.1.179	20
2.3.1.234	8
2.3.2.3	2
2.4.1.1	1
2.4.1.18	9
2.4.1.57	2
2.4.1.250	1272
2.4.2.9	2
2.4.2.21	30
2.4.2.29	89
2.5.1.3	2197
2.5.1.6	23
2.5.1.7	15
2.5.1.9	2
2.5.1.15	8
2.5.1.30	985
2.5.1.47	10
2.5.1.55	5
2.5.1.61	1909
2.5.1.78	528
2.5.1.88	1
2.5.1.120	177
2.6.1.2	2
2.6.1.16	3
2.6.1.42	1
2.6.1.48	6
2.6.1.62	2
2.6.1.85	6
2.6.1.105	2
2.7.1.11	4
2.7.1.15	918
2.7.1.23	2
2.7.1.33	2
2.7.1.69	12
2.7.1.175	2
2.7.2.1	2815
2.7.2.3	2231
2.7.2.4	49
2.7.2.7	2
2.7.2.8	1
2.7.2.11	10
2.7.4.3	2359
2.7.4.8	1
2.7.4.22	1
2.7.6.5	1
2.7.7.3	2
2.7.7.6	7055
2.7.7.7	22
2.7.7.8	3
2.7.7.9	1
2.7.7.24	3
2.7.7.56	1
2.7.7.63	2
2.7.7.65	2
2.7.7.85	1
2.7.8.12	1
2.7.8.26	20
2.7.8.37	4
2.7.9.2	10
2.7.11.1	2897
2.7.13.3	141
2.8.1.1	11
2.8.1.7	59
2.8.1.8	2
2.8.4.5	1
2.9.1.1	1
3.1.1.61	2
3.1.3.3	2
3.1.3.16	40
3.1.3.23	8
3.1.4.52	35
3.1.26.3	1
3.2.1.70	2
3.2.1.86	755
3.2.1.96	6
3.2.1.180	3730
3.2.2.8	1
3.2.2.27	28874
3.3.1.1	2
3.4.11.18	5135
3.4.13.18	2
3.4.19.11	47
3.4.21.89	2
3.4.21.107	1
3.5.1.1	1
3.5.1.10	20
3.5.2.5	1
3.5.2.6	49
3.5.4.13	511
3.5.4.25	330
3.5.4.33	58
3.6.1.1	1
3.6.1.3	30
3.6.1.23	4
3.6.1.27	7
3.6.3.8	3
3.6.3.14	19765
3.6.3.17	2774
3.6.3.19	57
3.6.3.20	94
3.6.3.27	1947
3.6.3.31	72
3.6.3.32	524
3.6.3.34	17070
3.6.3.39	4
3.6.3.54	6
3.6.4.12	18686
3.6.4.13	5
3.6.5.n1	35
4.1.1.19	4
4.1.1.48	10
4.1.1.50	74
4.1.2.13	137
4.1.3.39	29
4.1.99.12	328
4.1.99.18	1
4.2.1.3	8998
4.2.1.8	131
4.2.1.20	35
4.2.1.24	6386
4.2.1.70	5
4.2.1.126	64
4.3.1.1	3
4.3.3.6	4
4.3.3.7	533
5.1.1.3	26
5.1.3.1	165
5.1.3.2	54
5.3.1.1	2995
5.3.1.9	5
5.3.1.13	2
5.4.2.2	1
5.4.2.11	129
5.4.2.12	20
5.4.3.2	2
5.4.3.5	20
5.4.3.8	39
5.4.4.3	10
5.4.99.21	21
5.4.99.23	1
5.4.99.62	229
5.99.1.2	14
5.99.1.3	698
6.1.1.1	3
6.1.1.2	6
6.1.1.3	2
6.1.1.7	6
6.1.1.11	6
6.1.1.12	3
6.1.1.13	3
6.1.1.17	4
6.1.1.20	1
6.1.1.23	5
6.2.1.30	4
6.2.1.41	202
6.3.1.2	21
6.3.2.1	272
6.3.2.13	74
6.3.4.4	77
6.3.4.5	1
6.3.5.2	3
6.4.1.2	6
6.4.1.3	35
6.6.1.1	34063
