2.7.2.3|5.3.1.1	1
3.5.4.3|3.5.4.33	14
2.6.1.102|2.6.1.92	4
1.3.5.1|1.3.5.4	18
2.6.1.105|2.6.1.81	14
2.6.1.105|2.6.1.62	14
2.5.1.31|2.5.1.86	22
1.2.1.19|1.2.1.79	3
1.1.1.100|1.1.1.107	2
2.6.1.59|2.6.1.98	3
2.6.1.18|2.6.1.48	14
2.6.1.102|2.6.1.98	5
2.6.1.102|2.6.1.59	18
1.4.1.11|5.4.3.9	6
2.6.1.85|4.1.3.27	20
2.6.1.104|2.6.1.98	1
2.6.1.102|2.6.1.104	1
2.4.1.21|2.4.1.250	3
3.6.3.54|5.1.3.14	1
1.1.1.310|1.1.1.81	21
1.1.1.274|1.1.1.283	4
1.1.1.100|1.1.1.36	1
4.1.1.37|4.99.1.1	1
3.6.3.20|3.6.3.27	8
2.4.1.319|2.4.1.320	9
4.2.1.42|4.2.1.7	6
4.1.2.13|4.1.2.29	2
2.7.1.11|2.7.1.90	15
2.7.8.31|5.4.2.2	5
2.5.1.68|2.5.1.86	13
2.5.1.31|2.5.1.68	31
2.6.1.19|2.6.1.82	13
2.6.1.19|2.6.1.81	5
2.6.1.19|2.6.1.48	13
2.6.1.13|2.6.1.19	11
4.2.1.149|4.2.1.17	14
4.2.1.149|4.2.1.150	14
2.8.4.3|2.8.4.4	2
2.7.1.11|5.3.1.9	3
2.6.1.105|2.6.1.19	2
2.6.1.82|5.4.3.8	1
6.1.1.23|6.1.1.6	3
6.1.1.12|6.1.1.6	3
1.4.1.11|5.4.3.4	3
1.4.1.11|5.4.3.3	3
1.1.1.271|4.2.1.47	9
2.5.1.86|2.5.1.88	14
5.4.3.4|5.4.3.9	1
5.4.3.2|5.4.3.4	8
1.1.1.205|6.3.5.2	6
1.2.1.8|1.2.1.88	4
1.2.1.3|1.2.1.88	7
1.2.1.19|1.2.1.9	4
5.4.3.2|5.4.3.3	7
2.4.2.9|3.6.3.54	1
1.1.1.23|2.7.1.11	1
1.8.1.15|1.8.1.4	2
2.3.1.9|5.1.3.14	1
4.1.3.36|4.2.1.17	2
4.1.3.36|4.2.1.150	2
4.1.3.36|4.2.1.149	2
3.2.1.1|3.2.1.70	2
2.6.1.105|2.6.1.13	2
1.1.1.343|1.1.1.44	5
4.2.1.135|5.1.3.2	4
2.7.1.33|6.1.1.6	1
2.6.1.102|2.6.1.34	3
6.2.1.26|6.2.1.3	1
1.21.98.1|2.5.1.120	2
3.5.3.11|3.5.3.17	1
1.11.1.1|4.4.1.8	1
1.11.1.1|2.5.1.48	1
3.6.3.19|3.6.3.27	1
2.5.1.55|5.3.1.13	1
1.2.1.12|4.2.1.11	2
1.2.1.12|2.7.2.3	1
1.2.1.8|1.2.1.92	1
1.2.1.3|1.2.1.92	1
2.4.1.25|3.2.1.1	1
1.1.1.81|1.1.1.95	1
2.1.3.3|2.1.3.9	1
2.6.1.48|5.4.3.8	1
